countrycode,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,XKX,YEM,ZAF,ZMB,ZWE
SLV,,1987.7307700000001,1719.67587,247.435373,,1174.28703,1544.4090700000002,389.71071,,882.5195100000001,827.8774900000001,183.51457,825.8155299999999,1698.0251700000001,183.51457,1325.8412700000001,659.82765,1898.8602700000001,183.51457,726.8414100000002,2178.46217,395.89659,183.51457,970.1528799999999,,539.20292,1293.36527,1968.14217,642.30098,348.47148000000004,353.62639,914.4799,528.89311,468.06525999999997,,534.04802,1127.78984,928.91362,2509.40717,4218.77307,2133.0990699999998,796.9481000000001,1068.09599,918.6037999999999,673.2303899999999,,,,580.44215,183.51457,183.51457,1533.06827,1169.13212,183.51457,821.69163,1076.34385,518.5833,1424.81537,181.4526086,183.51457,183.51457,1717.6137700000002,183.51457,573.2252599999999,183.51457,,451.56955999999997,1547.50197,183.51457,786.6382900000001,1242.33167,,1306.25257,676.32335,961.90501,1271.19927,183.51457,2034.12497,,745.39903,,521.67625,516.52134,745.39903,183.51457,939.22343,183.51457,747.4610399999999,,924.4803899999999,521.67625,1067.0650500000002,1362.95647,858.8069299999997,572.1942899999999,183.51457,1210.37137,401.05150000000003,602.2989299999999,183.51457,1160.88426,917.57286,554.6676199999999,1013.4540199999999,596.93782,536.10997,1032.0117000000002,459.81739999999996,1039.2285600000002,1459.86867,902.10814,1152.63646,,784.5763400000001,430.94993,183.51457,183.51457,183.51457,,,538.17192,,311.35618,951.5951999999997,1380.48317,750.55394,454.66249,389.71071,838.1873,420.64013,680.44728,602.0927300000001,485.59193,,724.77946,1195.93757,738.18217,497.9637,576.31822,397.95855,,1440.28007,1875.4570700000002,612.40254,183.51457,312.38716,426.82601999999997,,644.36296,676.32335,1980.3077700000001,740.2441200000001,867.0547899999999,833.0323900000001,910.3559399999999,1085.62266,183.51457,658.79667,,183.51457,838.1873,322.69696,,1057.78624,183.51457,977.3697299999999,854.6830299999999,1388.73097,1743.3883700000001,1469.14747,451.56955999999997,1168.10112,1428.93927,,338.16168,1474.30237,273.20989,1349.55377,679.4163,745.39903,183.51457,183.51457,183.51457,400.02052000000003,,630.96019,1802.15417,,1388.73097,1074.2819000000002,468.06525999999997,681.47825,771.1735699999999,724.77946,676.32335,1095.93248,946.4402900000002,1005.20622,,1961.95637,913.4488999999999,505.18056,863.9618399999999,467.03425,771.1735699999999,1178.41093,2142.37787,,,776.3284699999999,1074.2819000000002,1348.52277,358.78129,181.4526086,1080.4677600000002,755.7088400000002,556.7296
SMR,,1804.2162,1536.1613,63.920803,,990.77246,1360.8945,206.19614,,699.00494,644.36292,0.0,642.3009599999998,1514.5106,0.0,1142.3267,476.31308,1715.3457,0.0,543.3268400000002,1994.9476,212.38202,0.0,786.6383099999998,,355.68835,1109.8507,1784.6276,458.78641,164.95691000000005,170.11182,730.96533,345.37854,284.55069,,350.53345,944.27527,745.39905,2325.8926,4035.2585,1949.5845,613.43353,884.58142,735.0892299999998,489.71582,,,,396.92758,0.0,0.0,1349.5537,985.61755,0.0,638.17706,892.82928,335.06873,1241.3008,-2.0619614,0.0,0.0,1534.0992,0.0,389.71069,0.0,,268.05499,1363.9874,0.0,603.12372,1058.8171,,1122.738,492.80878,778.39044,1087.6847,0.0,1850.6104,,561.88446,,338.16168,333.00677,561.88446,0.0,755.70886,0.0,563.94647,,740.96582,338.16168,883.5504800000001,1179.4419,675.2923599999998,388.67972,0.0,1026.8568,217.53693,418.78436,0.0,977.36969,734.05829,371.15305,829.93945,413.42325,352.5954,848.4971300000002,276.30283,855.7139900000002,1276.3541,718.59357,969.12189,,601.06177,247.43536,0.0,0.0,0.0,,,354.65735,,127.84161,768.0806299999998,1196.9686,567.03937,271.14792,206.19614,654.67273,237.12556,496.93271,418.57816,302.07736,,541.26489,1012.423,554.6676,314.44913,392.80365,214.44398,,1256.7655,1691.9425,428.88797,0.0,128.87259,243.31145,,460.84839000000005,492.80878,1796.7932,556.72955,683.54022,649.51782,726.84137,902.10809,0.0,475.2821,,0.0,654.67273,139.18239,,874.27167,0.0,793.85516,671.16846,1205.2164,1559.8738,1285.6329,268.05499,984.58655,1245.4247,201.04124,,1290.7878,89.69532,1166.0392,495.90173,561.88446,0.0,0.0,0.0,216.50595,,447.44562,1618.6396,,1205.2164,890.7673300000001,284.55069,497.96368,587.659,541.26489,492.80878,912.41791,762.9257200000002,821.69165,,1778.4418,729.9343299999998,321.66599,680.44727,283.51968,587.659,994.89636,1958.8633,,,592.8139,890.7673300000001,1165.0082,175.26672,-2.0619614,896.9531900000002,572.1942700000002,373.21503
SOM,,2675.39491,2407.34001,935.0995129999998,,1861.9511699999998,2232.07321,1077.3748499999997,,1570.18365,1515.5416299999997,871.1787099999998,1513.4796699999997,2385.6893099999998,871.1787099999998,2013.5054099999998,1347.4917899999998,2586.52441,871.1787099999998,1414.5055499999999,2866.1263099999996,1083.5607299999997,871.1787099999998,1657.8170199999995,,1226.8670599999998,1981.0294099999996,2655.80631,1329.9651199999998,1036.1356199999998,1041.2905299999998,1602.1440399999997,1216.5572499999998,1155.7293999999997,,1221.7121599999998,1815.4539799999998,1616.5777599999997,3197.07131,4906.43721,2820.7632099999996,1484.61224,1755.7601299999997,1606.2679399999997,1360.8945299999998,,,,1268.1062899999997,871.1787099999998,871.1787099999998,2220.7324099999996,1856.7962599999998,871.1787099999998,1509.3557699999997,1764.0079899999998,1206.2474399999999,2112.4795099999997,869.1167485999998,871.1787099999998,871.1787099999998,2405.27791,871.1787099999998,1260.8893999999998,871.1787099999998,,1139.2336999999998,2235.1661099999997,871.1787099999998,1474.3024299999997,1929.99581,,1993.91671,1363.9874899999998,1649.5691499999998,1958.86341,871.1787099999998,2721.7891099999997,,1433.06317,,1209.3403899999998,1204.1854799999999,1433.06317,871.1787099999998,1626.8875699999999,871.1787099999998,1435.1251799999998,,1612.1445299999998,1209.3403899999998,1754.72919,2050.62061,1546.4710699999996,1259.8584299999998,871.1787099999998,1898.0355099999997,1088.71564,1289.9630699999998,871.1787099999998,1848.5483999999997,1605.2369999999999,1242.3317599999998,1701.1181599999998,1284.6019599999997,1223.7741099999998,1719.6758399999999,1147.4815399999998,1726.8926999999999,2147.5328099999997,1589.7722799999997,1840.3005999999998,,1472.24048,1118.6140699999999,871.1787099999998,871.1787099999998,871.1787099999998,,,1225.8360599999999,,999.0203199999999,1639.2593399999996,2068.14731,1438.2180799999996,1142.3266299999998,1077.3748499999997,1525.85144,1108.3042699999999,1368.1114199999997,1289.7568699999997,1173.25607,,1412.4435999999998,1883.60171,1425.84631,1185.6278399999999,1263.9823599999997,1085.6226899999997,,2127.9442099999997,2563.12121,1300.06668,871.1787099999998,1000.0512999999999,1114.4901599999998,,1332.0270999999998,1363.9874899999998,2667.9719099999998,1427.9082599999997,1554.7189299999998,1520.6965299999997,1598.0200799999998,1773.2867999999999,871.1787099999998,1346.4608099999998,,871.1787099999998,1525.85144,1010.3610999999999,,1745.4503799999998,871.1787099999998,1665.0338699999998,1542.3471699999998,2076.39511,2431.05251,2156.8116099999997,1139.2336999999998,1855.7652599999997,2116.6034099999997,1072.2199499999997,1025.8258199999998,,960.8740299999998,2037.2179099999998,1367.0804399999997,1433.06317,871.1787099999998,871.1787099999998,871.1787099999998,1087.68466,,1318.6243299999999,2489.8183099999997,,2076.39511,1761.9460399999998,1155.7293999999997,1369.1423899999998,1458.8377099999998,1412.4435999999998,1363.9874899999998,1783.5966199999998,1634.1044299999999,1692.87036,,2649.6205099999997,1601.1130399999997,1192.8446999999999,1551.6259799999998,1154.6983899999998,1458.8377099999998,1866.0750699999999,2830.0420099999997,,,1463.9926099999998,1761.9460399999998,2036.18691,1046.4454299999998,869.1167485999998,1768.1318999999999,1443.37298,1244.3937399999998
SRB,,1888.756621,1620.701721,148.461224,,1075.312881,1445.434921,290.736561,,783.5453610000001,728.9033410000001,84.540421,726.8413809999998,1599.051021,84.540421,1226.867121,560.853501,1799.886121,84.540421,627.8672610000002,2079.488021,296.922441,84.540421,871.1787309999999,,440.228771,1194.3911209999999,1869.168021,543.326831,249.49733100000003,254.652241,815.505751,429.91896099999997,369.09111099999996,,435.073871,1028.815691,829.939471,2410.4330210000003,4119.798921,2034.1249209999999,697.973951,969.121841,819.6296509999999,574.256241,,,,481.46800099999996,84.540421,84.540421,1434.0941209999999,1070.157971,84.540421,722.717481,977.3697010000001,419.609151,1325.841221,82.4784596,84.540421,84.540421,1618.639621,84.540421,474.251111,84.540421,,352.59541099999996,1448.527821,84.540421,687.6641410000001,1143.357521,,1207.278421,577.349201,862.930861,1172.225121,84.540421,1935.150821,,646.424881,,422.70210099999997,417.547191,646.424881,84.540421,840.249281,84.540421,648.486891,,825.506241,422.70210099999997,968.0909010000001,1263.982321,759.8327809999998,473.22014099999996,84.540421,1111.397221,302.077351,503.324781,84.540421,1061.910111,818.5987110000001,455.693471,914.479871,497.963671,437.13582099999996,933.0375510000002,360.84325099999995,940.2544110000002,1360.894521,803.133991,1053.662311,,685.6021910000001,331.975781,84.540421,84.540421,84.540421,,,439.197771,,212.38203099999998,852.6210509999999,1281.5090209999998,651.579791,355.688341,290.736561,739.213151,321.665981,581.473131,503.118581,386.617781,,625.8053110000001,1096.963421,639.208021,398.989551,477.344071,298.984401,,1341.305921,1776.482921,513.428391,84.540421,213.41301099999998,327.851871,,545.388811,577.349201,1881.333621,641.269971,768.080641,734.0582410000001,811.381791,986.648511,84.540421,559.822521,,84.540421,739.213151,223.72281099999998,,958.812091,84.540421,878.395581,755.708881,1289.756821,1644.414221,1370.173321,352.59541099999996,1069.126971,1329.965121,285.581661,239.18753099999998,1375.328221,,1250.5796209999999,580.442151,646.424881,84.540421,84.540421,84.540421,301.046371,,531.986041,1703.180021,,1289.756821,975.3077510000002,369.09111099999996,582.504101,672.199421,625.8053110000001,577.349201,996.958331,847.4661410000002,906.232071,,1862.982221,814.4747509999999,406.206411,764.987691,368.060101,672.199421,1079.4367809999999,2043.403721,,,677.354321,975.3077510000002,1249.548621,259.807141,82.4784596,981.4936110000002,656.7346910000002,457.755451
SSD,,2790.86476,2522.80986,1050.569363,,1977.42102,2347.54306,1192.8447,,1685.6535,1631.0114800000001,986.64856,1628.9495199999997,2501.15916,986.64856,2128.97526,1462.96164,2701.99426,986.64856,1529.9754000000003,2981.59616,1199.03058,986.64856,1773.28687,,1342.33691,2096.49926,2771.27616,1445.43497,1151.60547,1156.76038,1717.61389,1332.0271,1271.19925,,1337.18201,1930.92383,1732.04761,3312.54116,5021.90706,2936.23306,1600.0820899999999,1871.22998,1721.7377899999997,1476.36438,,,,1383.57614,986.64856,986.64856,2336.20226,1972.26611,986.64856,1624.82562,1879.47784,1321.71729,2227.94936,984.5865986,986.64856,986.64856,2520.74776,986.64856,1376.35925,986.64856,,1254.70355,2350.63596,986.64856,1589.7722800000001,2045.4656599999998,,2109.38656,1479.45734,1765.039,2074.33326,986.64856,2837.25896,,1548.5330199999999,,1324.81024,1319.65533,1548.5330199999999,986.64856,1742.3574199999998,986.64856,1550.59503,,1727.61438,1324.81024,1870.19904,2166.09046,1661.9409199999998,1375.32828,986.64856,2013.50536,1204.18549,1405.43292,986.64856,1964.01825,1720.70685,1357.80161,1816.58801,1400.07181,1339.24396,1835.1456900000003,1262.95139,1842.3625500000003,2263.00266,1705.24213,1955.77045,,1587.7103299999999,1234.08392,986.64856,986.64856,986.64856,,,1341.30591,,1114.49017,1754.7291899999998,2183.61716,1553.68793,1257.79648,1192.8447,1641.3212899999999,1223.77412,1483.58127,1405.2267200000001,1288.7259199999999,,1527.91345,1999.0715599999999,1541.3161599999999,1301.09769,1379.45221,1201.09254,,2243.41406,2678.59106,1415.5365299999999,986.64856,1115.52115,1229.96001,,1447.49695,1479.45734,2783.44176,1543.37811,1670.18878,1636.1663800000001,1713.48993,1888.7566499999998,986.64856,1461.93066,,986.64856,1641.3212899999999,1125.83095,,1860.92023,986.64856,1780.50372,1657.81702,2191.86496,2546.52236,2272.28146,1254.70355,1971.23511,2232.07326,1187.6897999999999,1141.29567,2277.43636,1076.34388,,1482.55029,1548.5330199999999,986.64856,986.64856,986.64856,1203.15451,,1434.09418,2605.28816,,2191.86496,1877.4158900000002,1271.19925,1484.61224,1574.30756,1527.91345,1479.45734,1899.06647,1749.5742800000003,1808.3402099999998,,2765.09036,1716.5828899999997,1308.31455,1667.09583,1270.16824,1574.30756,1981.5449199999998,2945.51186,,,1579.46246,1877.4158900000002,2151.65676,1161.91528,984.5865986,1883.6017500000003,1558.84283,1359.86359
STP,,2443.42421,2175.36931,703.1288129999999,,1629.98047,2000.1025100000002,845.40415,,1338.21295,1283.5709299999999,639.20801,1281.5089699999999,2153.71861,639.20801,1781.53471,1115.52109,2354.55371,639.20801,1182.53485,2634.15561,851.59003,639.20801,1425.8463199999997,,994.89636,1749.0587099999998,2423.83561,1097.99442,804.1649199999999,809.3198299999999,1370.1733399999998,984.58655,923.7586999999999,,989.74146,1583.48328,1384.6070599999998,2965.10061,4674.46651,2588.7925099999998,1252.64154,1523.7894299999998,1374.2972399999999,1128.92383,,,,1036.1355899999999,639.20801,639.20801,1988.7617099999998,1624.82556,639.20801,1277.3850699999998,1532.03729,974.27674,1880.5088099999998,637.1460486,639.20801,639.20801,2173.30721,639.20801,1028.9187,639.20801,,907.2629999999999,2003.1954099999998,639.20801,1242.3317299999999,1698.02511,,1761.9460100000001,1132.01679,1417.59845,1726.89271,639.20801,2489.81841,,1201.09247,,977.36969,972.21478,1201.09247,639.20801,1394.91687,639.20801,1203.15448,,1380.17383,977.36969,1522.7584900000002,1818.64991,1314.5003699999997,1027.88773,639.20801,1666.0648099999999,856.7449399999999,1057.99237,639.20801,1616.5776999999998,1373.2663,1010.36106,1469.14746,1052.6312599999999,991.80341,1487.70514,915.5108399999999,1494.922,1915.5621099999998,1357.8015799999998,1608.3299,,1240.26978,886.64337,639.20801,639.20801,639.20801,,,993.86536,,767.04962,1407.2886399999998,1836.17661,1206.2473799999998,910.35593,845.40415,1293.88074,876.33357,1136.1407199999999,1057.7861699999999,941.28537,,1180.4729,1651.63101,1193.87561,953.65714,1032.01166,853.65199,,1895.9735099999998,2331.15051,1068.09598,639.20801,768.0806,882.51946,,1100.0564,1132.01679,2436.00121,1195.9375599999998,1322.74823,1288.7258299999999,1366.04938,1541.3161,639.20801,1114.49011,,639.20801,1293.88074,778.3904,,1513.47968,639.20801,1433.06317,1310.37647,1844.42441,2199.08181,1924.84091,907.2629999999999,1623.7945599999998,1884.6327099999999,840.24925,793.8551199999999,1929.99581,728.90333,1805.24721,,1201.09247,639.20801,639.20801,639.20801,855.7139599999999,,1086.65363,2257.84761,,1844.42441,1529.97534,923.7586999999999,1137.17169,1226.86701,1180.4729,1132.01679,1551.62592,1402.13373,1460.89966,,2417.64981,1369.1423399999999,960.874,1319.65528,922.7276899999999,1226.86701,1634.10437,2598.07131,,,1232.02191,1529.97534,1804.21621,814.4747299999999,637.1460486,1536.1612,1211.4022800000002,1012.4230399999999
SUR,,2204.23671,1936.18181,463.941313,,1390.79297,1760.9150100000002,606.2166500000001,,1099.02545,1044.38343,400.02051,1042.3214699999999,1914.5311100000001,400.02051,1542.3472100000001,876.33359,2115.36621,400.02051,943.3473500000002,2394.96811,612.4025300000001,400.02051,1186.6588199999999,,755.70886,1509.87121,2184.64811,858.80692,564.97742,570.13233,1130.98584,745.39905,684.5712,,750.55396,1344.29578,1145.41956,2725.91311,4435.27901,2349.6050099999998,1013.4540400000001,1284.60193,1135.1097399999999,889.73633,,,,796.94809,400.02051,400.02051,1749.57421,1385.63806,400.02051,1038.19757,1292.84979,735.08924,1641.32131,397.95854860000003,400.02051,400.02051,1934.1197100000002,400.02051,789.7312,400.02051,,668.0754999999999,1764.00791,400.02051,1003.1442300000001,1458.83761,,1522.7585100000001,892.82929,1178.41095,1487.70521,400.02051,2250.63091,,961.90497,,738.18219,733.02728,961.90497,400.02051,1155.72937,400.02051,963.9669799999999,,1140.98633,738.18219,1283.5709900000002,1579.46241,1075.3128699999997,788.7002299999999,400.02051,1426.87731,617.55744,818.8048699999999,400.02051,1377.3902,1134.0788,771.17356,1229.95996,813.44376,752.61591,1248.5176400000003,676.3233399999999,1255.7345000000003,1676.37461,1118.61408,1369.1424,,1001.0822800000001,647.45587,400.02051,400.02051,400.02051,,,754.67786,,527.86212,1168.1011399999998,1596.98911,967.05988,671.16843,606.2166500000001,1054.69324,637.14607,896.95322,818.5986700000001,702.0978700000001,,941.2854,1412.44351,954.68811,714.46964,792.82416,614.4644900000001,,1656.78601,2091.96301,828.90848,400.02051,528.8931,643.33196,,860.8689,892.82929,2196.81371,956.7500600000001,1083.56073,1049.53833,1126.86188,1302.1286,400.02051,875.30261,,400.02051,1054.69324,539.2029,,1274.29218,400.02051,1193.87567,1071.18897,1605.23691,1959.8943100000001,1685.6534100000001,668.0754999999999,1384.60706,1645.44521,601.06175,554.6676199999999,1690.8083100000001,489.71583,1566.05971,895.92224,,400.02051,400.02051,400.02051,616.52646,,847.46613,2018.66011,,1605.23691,1290.7878400000002,684.5712,897.98419,987.6795099999999,941.2854,892.82929,1312.43842,1162.9462300000002,1221.71216,,2178.46231,1129.9548399999999,721.6865,1080.46778,683.5401899999999,987.6795099999999,1394.91687,2358.88381,,,992.8344099999999,1290.7878400000002,1565.02871,575.28723,397.95854860000003,1296.9737000000002,972.2147800000002,773.23554
SVK,,1804.2162,1536.1613,63.920803,,990.77246,1360.8945,206.19614,,699.00494,644.36292,0.0,642.3009599999998,1514.5106,0.0,1142.3267,476.31308,1715.3457,0.0,543.3268400000002,1994.9476,212.38202,0.0,786.6383099999998,,355.68835,1109.8507,1784.6276,458.78641,164.95691000000005,170.11182,730.96533,345.37854,284.55069,,350.53345,944.27527,745.39905,2325.8926,4035.2585,1949.5845,613.43353,884.58142,735.0892299999998,489.71582,,,,396.92758,0.0,0.0,1349.5537,985.61755,0.0,638.17706,892.82928,335.06873,1241.3008,-2.0619614,0.0,0.0,1534.0992,0.0,389.71069,0.0,,268.05499,1363.9874,0.0,603.12372,1058.8171,,1122.738,492.80878,778.39044,1087.6847,0.0,1850.6104,,561.88446,,338.16168,333.00677,561.88446,0.0,755.70886,0.0,563.94647,,740.96582,338.16168,883.5504800000001,1179.4419,675.2923599999998,388.67972,0.0,1026.8568,217.53693,418.78436,0.0,977.36969,734.05829,371.15305,829.93945,413.42325,352.5954,848.4971300000002,276.30283,855.7139900000002,1276.3541,718.59357,969.12189,,601.06177,247.43536,0.0,0.0,0.0,,,354.65735,,127.84161,768.0806299999998,1196.9686,567.03937,271.14792,206.19614,654.67273,237.12556,496.93271,418.57816,302.07736,,541.26489,1012.423,554.6676,314.44913,392.80365,214.44398,,1256.7655,1691.9425,428.88797,0.0,128.87259,243.31145,,460.84839000000005,492.80878,1796.7932,556.72955,683.54022,649.51782,726.84137,902.10809,0.0,475.2821,,0.0,654.67273,139.18239,,874.27167,0.0,793.85516,671.16846,1205.2164,1559.8738,1285.6329,268.05499,984.58655,1245.4247,201.04124,154.64711,1290.7878,89.69532,1166.0392,495.90173,561.88446,,0.0,0.0,216.50595,,447.44562,1618.6396,,1205.2164,890.7673300000001,284.55069,497.96368,587.659,541.26489,492.80878,912.41791,762.9257200000002,821.69165,,1778.4418,729.9343299999998,321.66599,680.44727,283.51968,587.659,994.89636,1958.8633,,,592.8139,890.7673300000001,1165.0082,175.26672,-2.0619614,896.9531900000002,572.1942700000002,373.21503
SVN,,1804.2162,1536.1613,63.920803,,990.77246,1360.8945,206.19614,,699.00494,644.36292,0.0,642.3009599999998,1514.5106,0.0,1142.3267,476.31308,1715.3457,0.0,543.3268400000002,1994.9476,212.38202,0.0,786.6383099999998,,355.68835,1109.8507,1784.6276,458.78641,164.95691000000005,170.11182,730.96533,345.37854,284.55069,,350.53345,944.27527,745.39905,2325.8926,4035.2585,1949.5845,613.43353,884.58142,735.0892299999998,489.71582,,,,396.92758,0.0,0.0,1349.5537,985.61755,0.0,638.17706,892.82928,335.06873,1241.3008,-2.0619614,0.0,0.0,1534.0992,0.0,389.71069,0.0,,268.05499,1363.9874,0.0,603.12372,1058.8171,,1122.738,492.80878,778.39044,1087.6847,0.0,1850.6104,,561.88446,,338.16168,333.00677,561.88446,0.0,755.70886,0.0,563.94647,,740.96582,338.16168,883.5504800000001,1179.4419,675.2923599999998,388.67972,0.0,1026.8568,217.53693,418.78436,0.0,977.36969,734.05829,371.15305,829.93945,413.42325,352.5954,848.4971300000002,276.30283,855.7139900000002,1276.3541,718.59357,969.12189,,601.06177,247.43536,0.0,0.0,0.0,,,354.65735,,127.84161,768.0806299999998,1196.9686,567.03937,271.14792,206.19614,654.67273,237.12556,496.93271,418.57816,302.07736,,541.26489,1012.423,554.6676,314.44913,392.80365,214.44398,,1256.7655,1691.9425,428.88797,0.0,128.87259,243.31145,,460.84839000000005,492.80878,1796.7932,556.72955,683.54022,649.51782,726.84137,902.10809,0.0,475.2821,,0.0,654.67273,139.18239,,874.27167,0.0,793.85516,671.16846,1205.2164,1559.8738,1285.6329,268.05499,984.58655,1245.4247,201.04124,154.64711,1290.7878,89.69532,1166.0392,495.90173,561.88446,0.0,,0.0,216.50595,,447.44562,1618.6396,,1205.2164,890.7673300000001,284.55069,497.96368,587.659,541.26489,492.80878,912.41791,762.9257200000002,821.69165,,1778.4418,729.9343299999998,321.66599,680.44727,283.51968,587.659,994.89636,1958.8633,,,592.8139,890.7673300000001,1165.0082,175.26672,-2.0619614,896.9531900000002,572.1942700000002,373.21503
SWE,,1902.159369,1634.1044689999999,161.863972,,1088.715629,1458.837669,304.139309,,796.948109,742.306089,97.943169,740.2441289999998,1612.453769,97.943169,1240.269869,574.256249,1813.288869,97.943169,641.2700090000002,2092.890769,310.325189,97.943169,884.5814789999998,,453.631519,1207.7938689999999,1882.570769,556.729579,262.90007900000006,268.054989,828.908499,443.321709,382.493859,,448.476619,1042.218439,843.342219,2423.8357690000003,4133.201669,2047.5276689999998,711.376699,982.524589,833.0323989999998,587.658989,,,,494.870749,97.943169,97.943169,1447.4968689999998,1083.560719,97.943169,736.120229,990.772449,433.011899,1339.2439689999999,95.8812076,97.943169,97.943169,1632.042369,97.943169,487.653859,97.943169,,365.998159,1461.9305689999999,97.943169,701.0668890000001,1156.7602689999999,,1220.681169,590.751949,876.333609,1185.627869,97.943169,1948.553569,,659.827629,,436.104849,430.94993900000003,659.827629,97.943169,853.652029,97.943169,661.889639,,838.908989,436.104849,981.4936490000001,1277.385069,773.2355289999998,486.622889,97.943169,1124.799969,315.480099,516.727529,97.943169,1075.312859,832.0014590000001,469.096219,927.882619,511.366419,450.538569,946.4402990000002,374.245999,953.6571590000002,1374.297269,816.536739,1067.065059,,699.004939,345.378529,97.943169,97.943169,97.943169,,,452.600519,,225.78477900000001,866.0237989999998,1294.9117689999998,664.982539,369.091089,304.139309,752.615899,335.068729,594.8758789999999,516.521329,400.020529,,639.208059,1110.366169,652.610769,412.39229900000004,490.746819,312.387149,,1354.7086689999999,1789.885669,526.831139,97.943169,226.815759,341.254619,,558.791559,590.751949,1894.736369,654.672719,781.483389,747.460989,824.784539,1000.051259,97.943169,573.225269,,97.943169,752.615899,237.125559,,972.214839,97.943169,891.798329,769.111629,1303.159569,1657.816969,1383.576069,365.998159,1082.529719,1343.367869,298.98440899999997,252.590279,1388.730969,187.638489,1263.9823689999998,593.8448989999999,659.827629,97.943169,97.943169,,314.449119,,545.388789,1716.5827689999999,,1303.159569,988.7104990000001,382.493859,595.906849,685.602169,639.208059,590.751949,1010.361079,860.8688890000002,919.634819,,1876.384969,827.8774989999998,419.60915900000003,778.390439,381.462849,685.602169,1092.8395289999999,2056.806469,,,690.757069,988.7104990000001,1262.9513689999999,273.209889,95.8812076,994.8963590000002,670.1374390000002,471.158199
SWZ,,2020.72215,1752.66725,280.426753,,1207.2784100000001,1577.40045,422.70209,,915.51089,860.86887,216.50595,858.8069099999998,1731.01655,216.50595,1358.83265,692.81903,1931.85165,216.50595,759.8327900000002,2211.45355,428.88797,216.50595,1003.1442599999998,,572.1943,1326.35665,2001.13355,675.29236,381.4628600000001,386.61777,947.47128,561.88449,501.05664,,567.0394,1160.78122,961.905,2542.3985500000003,4251.76445,2166.09045,829.93948,1101.08737,951.5951799999998,706.22177,,,,613.43353,216.50595,216.50595,1566.05965,1202.1235000000001,216.50595,854.68301,1109.3352300000001,551.5746800000001,1457.80675,214.4439886,216.50595,216.50595,1750.60515,216.50595,606.21664,216.50595,,484.56093999999996,1580.49335,216.50595,819.62967,1275.32305,,1339.24395,709.31473,994.89639,1304.19065,216.50595,2067.1163500000002,,778.39041,,554.66763,549.5127200000001,778.39041,216.50595,972.2148099999999,216.50595,780.45242,,957.47177,554.66763,1100.05643,1395.94785,891.7983099999998,605.18567,216.50595,1243.36275,434.04288,635.29031,216.50595,1193.87564,950.56424,587.659,1046.4454,629.9292,569.10135,1065.0030800000002,492.80877999999996,1072.2199400000002,1492.86005,935.09952,1185.62784,,817.56772,463.94131000000004,216.50595,216.50595,216.50595,,,571.1633,,344.34756000000004,984.5865799999998,1413.47455,783.54532,487.65387,422.70209,871.17868,453.63151000000005,713.43866,635.08411,518.58331,,757.77084,1228.92895,771.17355,530.9550800000001,609.3096,430.94993,,1473.27145,1908.44845,645.39392,216.50595,345.37854000000004,459.8174,,677.3543400000001,709.31473,2013.29915,773.2355,900.04617,866.02377,943.34732,1118.61404,216.50595,691.78805,,216.50595,871.17868,355.68834000000004,,1090.77762,216.50595,1010.3611099999999,887.67441,1421.72235,1776.37975,1502.13885,484.56093999999996,1201.0925,1461.93065,417.54719,371.15306,1507.29375,306.20127,1382.54515,712.40768,778.39041,216.50595,216.50595,216.50595,,,663.9515700000001,1835.14555,,1421.72235,1107.27328,501.05664,714.46963,804.16495,757.77084,709.31473,1128.92386,979.4316700000002,1038.1976,,1994.94775,946.4402799999998,538.1719400000001,896.95322,500.02563,804.16495,1211.40231,2175.36925,,,809.31985,1107.27328,1381.51415,391.77267,214.4439886,1113.4591400000002,788.7002200000002,589.72098
